COMP_ID,BIOCHEMICAL,SUPER_PATHWAY,SUB_PATHWAY,PLATFORM,RI,MASS,CAS,PUBCHEM,KEGG,                                      Group HMDB,LST.003.pre,LST.014.pre,LST.016.pre,LST.019.pre,LST.012.pre,LST.021.pre,LST.026.pre,STS.007.pre,LST.013.pre,LST.017.pre,LST.018.pre,LST.020.pre,LST.022.pre,STS.009.pre,LST.003.post,LST.014.post,LST.016.post,LST.019.post,LST.012.post,LST.021.post,LST.026.post,STS.007.post,LST.013.post,LST.017.post,LST.018.post,LST.020.post,LST.022.post,STS.009.post
34534,laurylcarnitine,Lipid,Carnitine metabolism,LC/MS Pos,5066,344.3,,10427569,,HMDB02250,1.457152,0.584602,1,0.755496,1.58966,2.561822,0.887347,0.515812,0.658789,0.802575,0.330754,0.633667,1.354876,0.330754,1.142375,1.094477,2.791861,2.031353,1.14032,2.445599,0.71528,0.563278,0.914598,1.839937,0.815729,1.026632,0.549082,1.070457
60,leucine,Amino acid,"Valine, leucine and isoleucine metabolism",LC/MS Pos,1674,132.2,61-90-5;,70457986106,C00123,HMDB00687,0.87069,1.000437,1.108667,1.141873,0.722013,1.335628,1.08428,1.572508,0.927163,0.959279,1.122192,1.377844,0.921364,1.392671,0.835781,0.897271,0.836405,1.159191,0.613047,1.077888,0.976462,1.074177,0.767068,1.016207,0.754853,0.932357,0.876887,0.999563
1105,linoleate (18:2n6),Lipid,Essential fatty acid,LC/MS Neg,5533,279.3,60-33-3;,5280450,C01595,HMDB00673,0.969434,0.426963,0.500349,0.70355,1.346671,1.061456,1.110238,0.449112,1.645902,0.416133,0.387226,0.486515,1.348696,0.32203,0.62545,1.251602,1.733594,1.921789,0.979711,1.310722,1.820001,0.334944,1.136964,1.574836,1.237687,1.128193,0.256034,1.020289
34035,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Essential fatty acid,LC/MS Neg,5450,277.3,,,C06427,HMDB01388,0.953461,0.424206,0.585994,0.703879,1.640959,1.691027,1.332059,0.392189,2.461353,0.266342,0.305026,0.286495,2.123785,0.293361,0.576377,1.498959,2.880808,3.173415,0.957885,1.556893,3.767953,0.194774,1.884921,2.274251,1.794094,1.042115,0.248128,1.316691
35836,lysine,Amino acid,Lysine metabolism,GC/MS,1910,172.1,56-87-1;,5962,C00047,HMDB00182,1.115766,0.631434,1.012526,0.768802,0.987474,1.234294,1.656768,0.76855,0.829521,1.273971,0.832983,1.342793,0.314849,2.231647,0.526795,0.821883,1.03679,1.130666,1.065353,0.818036,0.887667,0.620653,0.88362,0.274475,0.194736,1.0793,1.120601,1.340013
1303,malate,Energy,Krebs cycle,GC/MS,1502,233,6915-15-7;,525,C00149,HMDB00156,0.600243,0.687294,1.174442,1.069896,0.854941,1.222846,1.128481,1.66477,0.88314,0.931526,1.747551,1.589982,0.771319,1.330093,0.6773,0.64858,0.979008,0.651417,1.211522,0.944622,0.961452,1.583407,0.732446,0.844276,1.469071,1.020992,1.394216,1.224856
15335,mannitol,Carbohydrate,"Fructose, mannose, galactose, starch, and sucrose metabolism",GC/MS,1839,319.1,69-65-8;,6251,C00392,HMDB00765,0.65937,2.580546,15.10534,1.75134,0.42103,0.305787,0.628923,0.305787,1.096835,0.377804,1.16962,0.769506,1.060784,0.896934,4.505835,3.630057,1.929037,1,0.305787,0.42548,0.379565,1.515397,1.577696,1.123385,0.659797,0.305787,1.453895,0.729431
584,mannose,Carbohydrate,"Fructose, mannose, galactose, starch, and sucrose metabolism",GC/MS,1753.5,203.9,3458-28-4;,161658,C00159,HMDB00169,1.942756,0.596613,1.037162,0.910346,1.410168,0.745481,1.344381,0.25551,1.165516,0.460898,0.351908,0.534304,0.55189,0.592893,1.310694,1.192591,1.426722,1.735465,1.178863,1.22409,0.962838,0.501127,1.198277,0.623932,0.734877,0.778983,0.902807,1.171097
1121,margarate (17:0),Lipid,Long chain fatty acid,LC/MS Neg,5733,269.3,506-12-7;,10465,,HMDB02259,0.864906,0.650995,0.636032,1.026369,1.383792,1.003057,1.042564,0.996943,1.40185,0.525718,0.716929,0.738592,1.168614,0.692854,0.706283,1.305457,1.957876,1.733824,0.924761,1.133926,1.290414,0.712676,1.153629,1.342174,1.23626,0.953449,0.613005,1.400234
1302,methionine,Amino acid,"Cysteine, methionine, SAM, taurine metabolism",LC/MS Pos,1252,150.1,63-68-3;,69920876137,C00073,HMDB00696,0.936808,0.97356,1.282534,1.038828,0.910093,1.172257,1.009778,1.944174,1.204083,1.157349,1.37872,1.474624,1.018549,1.550605,0.990222,0.75643,0.896802,0.839535,0.696131,0.884823,0.86217,1.26277,0.975646,0.987732,0.900673,0.818818,1.126945,0.977652
38768,methyl palmitate (15 or 2),Lipid,"Fatty acid, branched",LC/MS Neg,5698,269.4,,,,,0.988278,1.031732,0.938206,1.187272,1.146238,1.003338,0.924017,1.10644,1.371241,0.845883,1.037054,0.770462,0.896659,1.126763,1.048587,1.120691,1.553604,1.240196,0.996662,0.891352,0.83245,0.863369,0.9029,0.980905,1.004332,0.849876,0.942041,1.257744
37070,methylphosphate,Nucleotide,Purine and pyrimidine metabolism,GC/MS,1221,240.9,7023-27-0;,13130,,,1.063765,1.15582,1.009533,0.967106,0.996794,1.043296,1.003206,0.460154,0.7148,1.188358,1.023413,0.572299,0.92927,0.991381,0.672816,0.715562,0.749649,0.571251,1.006407,0.923627,1.148663,1.09774,1.244743,1.197733,1.107685,0.583847,0.607246,1.384747
19934,myo-inositol,Lipid,Inositol metabolism,GC/MS,1924.9,217,87-89-8;,,C00137,HMDB00211,0.666278,1.033724,1.872443,1.679701,0.859108,0.894453,0.902733,0.829382,1.027411,0.727414,0.924846,1.260832,0.691705,1.428464,0.834789,1.039964,1.232979,1.517408,0.951858,0.891581,0.849584,1.392676,0.986866,0.783256,1.017574,1.013134,0.87415,1.236764
1365,myristate (14:0),Lipid,Long chain fatty acid,LC/MS Neg,5439,227.3,544-63-8;,11005,C06424,HMDB00806,1.134814,0.837853,0.769757,0.928208,1.201599,1.08235,0.936578,0.992284,1.598953,0.719952,0.847294,0.736101,1.257343,0.949724,0.883562,1.295258,1.774295,1.444603,0.93374,1.100062,1.503221,0.803093,1.384479,1.468064,1.007716,0.781121,0.721167,1.555678
32418,myristoleate (14:1n5),Lipid,Long chain fatty acid,LC/MS Neg,5338,225.3,544-64-9 ;,5281119,C08322,HMDB02000,1.755019,0.624532,0.603267,0.614841,1.27201,0.792851,1.024389,0.615148,1.911633,0.514137,0.583784,0.51745,1.453704,0.533281,1.034518,1.168538,1.760558,1.406983,0.950551,1.062166,1.901585,0.496212,1.571844,1.638038,1.107103,0.680676,0.484258,1.69794
31536,N-(2-furoyl)glycine,Amino acid,"Glycine, serine and threonine metabolism",LC/MS Pos,2076,170.1,5657-19-2;5657-19-2 ;,21863,,HMDB00439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37432,N-acetyl-beta-alanine,Amino acid,Alanine and aspartate metabolism,LC/MS Pos,1460,132.1,3025-95-4;,76406,C01073,,1.269712,0.718747,1.088702,1.610318,1.825243,0.933905,3.266866,0.777707,2.362791,0.921179,0.735328,0.777403,1.208166,1.307282,0.851293,0.699845,1.036434,1.506656,1.158808,0.899894,2.733914,0.783721,2.567762,0.930082,0.631833,0.654855,1.205933,0.906317
1585,N-acetylalanine,Amino acid,Alanine and aspartate metabolism,LC/MS Neg,882,130.1,97-69-8;,88064,C02847,HMDB00766,1.005492,0.601935,0.911043,1.11385,0.759107,0.91953,1.344823,0.941663,1.050635,1.016008,1.128595,1.108021,0.784312,1.154437,0.944971,0.764698,1.186157,1.19776,0.643885,1.096534,1.309271,0.994508,1.142289,0.759416,1.043705,1.095666,0.933381,0.969054
27710,N-acetylglycine,Amino acid,"Glycine, serine and threonine metabolism",GC/MS,1396.4,143.9,543-24-8;,10972,,HMDB00532,0.753737,0.360365,1.035027,0.755123,0.556811,1.151522,1.672228,0.989393,0.844107,1.289673,0.87463,1.429637,1.032813,0.873942,0.966034,0.984039,1.368196,1.357541,1.033839,1.134028,1.358406,0.84539,0.860689,1.810996,0.8979,1.295717,1.083661,1.010607
1589,N-acetylmethionine,Amino acid,"Cysteine, methionine, SAM, taurine metabolism",LC/MS Neg,1805,190.1,65-82-7;,448580,C02712,HMDB11745,0.693546,0.693546,0.693546,1.242022,0.720562,0.954697,2.521714,1.128636,0.90215,1.04563,0.877182,1.092412,0.708119,1.075843,0.910659,0.693546,0.693546,0.902769,0.693546,0.693546,2.079219,1.068795,0.993377,1,0.693546,0.844497,0.845976,1.01526
15630,N-acetylornithine,Amino acid,"Urea cycle; arginine-, proline-, metabolism",LC/MS Pos,875,175.2,6205-08-9;,6.99E+12,C00437,HMDB03357,1.980082,2.480583,1.369448,0.419024,0.515549,1.091913,0.843438,0.700827,1.363248,0.63341,2.233459,2.116767,0.267967,8.16483,2.043353,1.63945,0.909666,0.488633,0.315787,1.007628,0.85139,0.992372,0.73965,0.801752,2.351916,2.592758,0.267967,7.576509
37076,N-acetylserine,Amino acid,"Glycine, serine and threonine metabolism",GC/MS,1526,218,97-14-3;,65249,,HMDB02931,0.998209,1.035794,1.007291,1.189587,1.001791,0.923527,1.713477,0.880846,1.113465,1.026708,0.925742,1.380335,0.840187,0.940222,0.846579,0.849608,0.862216,1.133399,0.944063,1.055315,1.856527,0.97689,1.028307,0.792428,0.910188,1.344247,0.69633,0.685677
1596,N-formylglycine,Amino acid,"Glycine, serine and threonine metabolism",GC/MS,1408.5,130,2491-15-8;,75606,,,1.130102,1.015244,0.961408,0.787065,1.135696,1.059132,0.825457,1.146266,1,1.320526,1.422982,1.444253,0.93351,0.642285,0.444166,1.573895,0.822953,1.014386,0.990135,0.964194,1.196404,0.786863,1.216863,0.794722,0.79522,1.082256,0.918667,0.444166
2829,N-formylmethionine,Amino acid,"Cysteine, methionine, SAM, taurine metabolism",LC/MS Neg,1541,176.1,4289-98-9;,439750,C03145,HMDB01015,0.844361,0.691431,1.131201,1.412174,0.893403,1.002322,1.860657,1.176348,0.997999,1.002001,1.39518,1.111627,0.562711,0.736459,0.963015,0.603901,0.562711,1.058781,0.974391,0.991097,1.351525,1.122589,0.902734,0.581711,1.00583,0.987784,0.586269,1.038111
15650,N1-methyladenosine,Nucleotide,"Purine metabolism, adenine containing",LC/MS Pos,1356,282.1,15763-06-1;,5460178,C02494,HMDB03331,1.184602,0.954379,0.775195,1.058206,0.857574,0.986957,1.166323,0.950727,0.995755,0.901857,1.014785,1.103369,0.782874,0.930052,1.324541,0.988823,0.988706,1.099677,0.821369,0.983304,1.175565,0.976255,1.02058,1.004245,0.901039,1.07357,1.018718,1.016181
36752,N6-acetyllysine,Amino acid,Lysine metabolism,LC/MS Pos,1134,189.1,692-04-6;,6.99E+11,C02727,HMDB00206,1.032342,0.961695,1.107237,1.168582,0.691974,1.072894,1.370855,0.784842,1.120343,0.930987,1.280656,1.010502,0.801775,1.440436,1.03794,0.620327,0.718792,0.865281,0.835854,0.873441,1.185654,1.106573,1.001921,0.872324,0.842911,0.925483,0.998079,1.084963
594,nicotinamide,Cofactors and vitamins,Nicotinate and nicotinamide metabolism,LC/MS Pos,1267,123.1,98-92-0;,936,C00153,HMDB01406,0.553769,0.822506,1.469399,1.235704,0.913321,0.647336,0.920581,1.305521,1.025348,0.979064,0.882252,0.761232,0.891961,1.639767,0.713224,0.421779,1.073686,1.020936,1.073512,1.238023,0.626221,1.566087,0.784731,1.146003,0.428067,0.411931,1.197918,2.460486
36754,octadecanedioate,Lipid,"Fatty acid, dicarboxylate",LC/MS Neg,5033,313.3,871-70-5;,70095,,HMDB00782,1.14514,0.621221,0.962268,0.988991,0.923955,0.804951,0.728999,1.121297,0.832684,1.649966,1.011009,1.302633,1.399773,0.792276,1.498283,0.775746,1.59238,1.409939,1.29892,0.642746,0.922372,0.863424,1.131543,1.529467,2.776918,2.776983,0.535977,1.16557
33936,octanoylcarnitine,Lipid,Carnitine metabolism,LC/MS Pos,4100,288.3,3671-77-0;,123702,C02838,HMDB00791,2.046608,0.327883,0.551365,0.866553,2.105829,2.930292,0.917667,0.418645,0.972465,0.886609,0.300358,0.719218,1.027535,0.412756,1.282829,0.945141,1.672486,2.176053,1.070832,2.591753,1.093072,0.128875,0.954619,3.028471,0.825357,1.155577,0.195712,1.352466
35971,olanzapine,Xenobiotics,Drug,LC/MS Pos,2278,313.2,132539-06-1;,,C07322,HMDB05012,0.890534,0.890534,0.890534,1.109466,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534,0.890534
1359,oleate (18:1n9),Lipid,Long chain fatty acid,LC/MS Neg,5660,281.3,112-80-1;,445639,C00712,HMDB00207,1.021975,0.429242,0.534481,0.76642,1.247346,1.070427,1.010971,0.518477,1.401719,0.333384,0.444245,0.463192,1.370948,0.380522,0.799614,1.102714,1.677558,1.675773,0.989029,1.178003,1.363537,0.414986,1.050747,1.360111,1.119255,0.887569,0.287363,1.231194
35160,oleoylcarnitine,Lipid,Carnitine metabolism,LC/MS Pos,5202,426.4,,,,HMDB05065,1.258785,0.979038,1.345879,0.694256,0.758687,3.358115,1.302233,1.127967,0.967206,0.880307,0.539232,1.493465,1.129721,0.759374,0.989864,1.037174,1.611496,1.356795,1.480626,2.392096,0.807201,0.470091,0.751643,0.900725,1.010137,2.291663,0.7391,0.931271
35832,ornithine,Amino acid,"Urea cycle; arginine-, proline-, metabolism",GC/MS,1940.3,174.1,3184-13-2;,6262,C00077,HMDB03374,0.817285,0.705606,1.868023,0.848691,0.912004,1.367243,1.132454,0.41729,0.789261,1.481627,1.123042,1.291677,0.299449,3.352767,0.398999,0.903471,1.023177,1.110851,0.895082,0.976823,0.414356,1.025192,1.238219,0.315333,0.241587,2.041069,0.87708,1.383114
35252,oxaloacetate,Energy,Krebs cycle,GC/MS,1680,347.1,328-42-7;,970,C00036,HMDB00223,0.427081,0.786729,0.692461,1.377759,1.177515,0.483235,2.23543,0.73608,0.533757,1.249297,3.974215,0.065017,1.302613,0.065017,3.145213,0.234477,0.19074,0.065017,2.503881,0.234377,2.796632,1.311063,0.444707,0.862218,8.076565,0.999595,2.701287,0.065017
33423,p-acetamidophenylglucuronide,Xenobiotics,Drug,LC/MS Neg,1377,326.1,120595-80-4;,4022661,,HMDB10316,0.550227,0.550227,0.550227,1.062451,0.550227,0.937549,0.550227,0.550227,0.550227,0.550227,0.550227,0.550227,1.914019,0.550227,0.550227,0.550227,0.550227,0.550227,0.550227,8.349669,0.550227,0.550227,0.550227,0.550227,0.550227,0.550227,0.634658,0.550227
36103,p-cresol sulfate,Amino acid,Phenylalanine & tyrosine metabolism,LC/MS Neg,2896,187.1,3233-57-7;,4615422,C01468,,1.5143,0.994661,1.00534,0.505688,0.355424,1.510954,1.482598,0.513581,0.005858,0.444706,2.150291,1.219616,1.009776,1.256101,1.566508,0.868455,1.00559,0.43249,0.331809,1.609213,1.480812,0.319331,0.007097,0.450438,1.942397,1.121102,0.868442,1.528559
1336,palmitate (16:0),Lipid,Long chain fatty acid,LC/MS Neg,5619,255.3,57-10-3;,985,C00249,HMDB00220,1.000778,0.767511,0.780997,0.961607,1.140227,1.196015,0.991276,0.865492,1.19464,0.706981,0.853482,0.714139,1.468933,0.707962,0.777858,1.178504,1.706422,1.350721,0.999222,1.169471,1.124413,0.69297,1.065714,1.256792,1.074012,0.877398,0.661554,1.51072
33447,palmitoleate (16:1n7),Lipid,Long chain fatty acid,LC/MS Neg,5477,253.3,373-49-9;,445638,C08362,HMDB03229,1.625321,0.507372,0.638727,0.704427,1.519982,1.042129,0.964784,0.596963,2.328251,0.429234,0.560148,0.462551,1.775958,0.727713,1.020962,1.028949,2.232826,2.223507,1.084234,1.2475,2.269182,0.508022,1.18981,1.891848,0.979038,0.569576,0.449798,1.681928
37506,palmitoyl sphingomyelin,Lipid,Sphingolipid,GC/MS,2524,311.3,,9939941,,,1.244714,0.837791,0.78033,1.39089,0.921498,0.901409,0.849189,1.088793,1.075023,0.997154,0.950293,0.893012,0.675126,1.091119,1.002846,0.737464,1.108955,1.145759,1.095065,0.923115,1.004681,1.289418,1.15493,1.159241,0.901177,0.864387,0.652861,1.805757
22189,palmitoylcarnitine,Lipid,Carnitine metabolism,LC/MS Pos,5179,400.4,6865-14-1;,462,C02990,HMDB00222,1.014618,0.619358,1.580851,0.530864,0.933649,2.230517,1.097199,1.21907,0.496815,0.613273,0.57888,1.198867,1.504175,0.962448,1.240422,0.798731,1.82602,0.740889,1.292526,2.094012,0.65867,0.851195,0.790153,0.985382,1.085805,1.384853,1.060653,1.123891
1508,pantothenate,Cofactors and vitamins,Pantothenate and CoA metabolism,LC/MS Pos,2218,220.1,137-08-6;,6613,C00864,HMDB00210,0.743582,1.47167,1.0343,1.814098,0.772487,0.744054,1.22516,1.160388,0.915136,0.755161,0.755014,0.934966,0.896736,1.354549,0.903577,1.713898,0.9657,1.587564,1.114759,0.606365,1.142592,1.090786,0.753754,0.920448,0.950111,1.717386,0.899833,1.298683
18254,paraxanthine,Xenobiotics,Xanthine metabolism,LC/MS Pos,2444,181.2,611-59-6;,4687,C13747,HMDB01860,1.151218,1.795393,2.032426,0.305092,0.261375,0.393391,0.281091,0.921655,0.24318,2.176001,1.635956,0.101758,0.199395,2.970129,1.078345,1.634961,1.873538,0.101758,0.123842,0.288899,0.326916,0.657829,0.32455,2.038265,1.58108,0.158957,0.101758,2.495065
12035,pelargonate (9:0),Lipid,Medium chain fatty acid,LC/MS Neg,4847,157.2,112-05-0;,5461016,C01601,HMDB00847,1.058545,0.975947,0.847868,1.051234,0.989776,0.849363,1.047848,0.960958,1.333549,0.974582,0.964022,1.071148,1.321788,0.840898,0.883881,1.166861,1.099742,0.817958,1.008998,1.086334,1.219095,0.966417,1.452966,1.082268,1.086701,0.917589,0.991002,1.366306
1361,pentadecanoate (15:0),Lipid,Long chain fatty acid,GC/MS,1853.5,299.2,1002-84-2;,13849,C16537,HMDB00826,0.910512,0.767237,0.955572,1.230696,1.001624,0.880748,1.044737,0.998376,1.220399,0.730097,0.796966,0.634438,1.092773,0.921138,0.775469,1.187789,1.498576,1.040802,1.041838,0.990115,1.035709,0.736113,1.178555,1.136793,0.83843,0.951225,1.03941,1.380906
32553,phenol sulfate,Amino acid,Phenylalanine & tyrosine metabolism,LC/MS Neg,2199,173.1,937-34-8;,74426,C02180,,0.649184,0.591865,0.586085,12.645083,2.399662,4.565581,1.128168,1.516668,1.278433,0.57054,1.293575,1.665391,0.877794,0.969362,0.473672,0.477742,0.551701,10.692051,2.032832,4.920121,1.119022,0.936727,1.586533,0.718867,0.771026,1.867135,0.793053,1.030638
15958,phenylacetate,Amino acid,Phenylalanine & tyrosine metabolism,LC/MS Neg,2127,135.1,103-82-2;,,C07086,HMDB00209,0.544755,0.544755,0.544755,2.075061,0.544755,2.437112,0.557152,0.544755,0.544755,0.62007,2.969962,0.544755,0.968196,0.544755,1,0.92272,1.639634,1.207859,0.544755,0.951005,0.544755,0.544755,0.544755,0.544755,2.983012,0.544755,0.544755,0.544755
35126,phenylacetylglutamine,Amino acid,Phenylalanine & tyrosine metabolism,LC/MS Pos,2868,265.2,28047-15-6;,306137,C05597,HMDB06344,1.76897,1.013234,0.83017,2.469539,0.897479,1.596767,1.978278,0.388253,0.474349,1.024058,5.093544,0.877882,0.986766,2.36914,1.979952,0.827726,0.826068,2.415725,0.655481,1.483819,1.91891,0.259208,0.4244,1.161176,4.228992,0.975425,0.812815,2.170802
64,phenylalanine,Amino acid,Phenylalanine & tyrosine metabolism,LC/MS Pos,2056,166.1,63-91-2;,69256656140,C00079,HMDB00159,0.943028,1.070236,1.012761,1.080434,0.911369,1.184971,0.939667,1.58979,0.857001,0.977334,1.230235,1.250202,1.180502,1.27683,0.976687,0.898043,0.692721,1.023112,0.809664,0.987239,0.92347,1.12973,0.95601,1.033879,0.943659,0.888737,1.167952,0.960986
22130,phenyllactate (PLA),Amino acid,Phenylalanine & tyrosine metabolism,LC/MS Neg,2237,165.1,828-01-3;,3848,C05607,HMDB00779,0.980852,1.008473,1.112673,1.247396,0.719108,1.854343,1.100953,2.033905,0.830798,0.940408,1.34362,1.421841,0.497638,1.08644,0.983006,0.706608,1,0.860594,0.850089,1.601493,0.613342,1.955031,1.064121,0.870615,0.822474,1.46574,0.497638,0.809361
11438,phosphate,Energy,Oxidative phosphorylation,GC/MS,1307.7,298.9,7664-38-2 ;,1061,C00009,HMDB01429,0.981844,1.002567,0.962802,1.144761,0.997433,0.969144,0.662948,0.973488,0.993816,0.960836,0.87268,1.092547,1.319857,1.082689,0.877816,1.098935,1.004182,1.265262,1.051531,1.090048,0.730111,0.946299,0.938115,1.017697,0.837567,0.960371,1.009058,1.293678
1444,pipecolate,Amino acid,Lysine metabolism,LC/MS Pos,1120,130.1,4043-87-2;,849,C00408,HMDB00070,1.129591,2.290885,1.606536,0.826914,0.843313,0.466819,1.68228,0.822497,2.04442,4.414529,15.539202,0.875252,0.76556,0.730214,1.260297,1.848266,1.163182,0.661747,0.893572,0.355105,1.567048,0.831221,1.959287,4.2651,14.74299,0.83295,1.098259,0.59663
33935,piperine,Xenobiotics,Food component/Plant,LC/MS Pos,5136,286.2,94-62-2;,638024,C03882,,1.018385,2.750321,5.353543,1.097803,0.405578,0.981615,0.403482,0.529077,1.236004,0.309934,1.764522,1.071677,0.393706,0.181802,0.900074,1.567034,3.824149,0.606206,0.640852,0.897799,0.373416,1.409871,1.425551,0.181802,1.469689,0.854302,0.502607,0.181802
32619,pregn steroid monosulfate*,Lipid,Sterol/Steroid,LC/MS Neg,4998,397.3,,,C18044,HMDB00774,1.512637,0.986839,1.57363,4.824018,0.988239,1.648091,0.543524,1.157693,0.51571,1.275331,0.412222,1.875398,1.198755,0.535286,1.175375,0.673277,2.300607,4.207942,0.647879,1.600915,0.329296,0.832078,0.387836,1.94465,0.305804,2.027581,1.011761,0.634457
32562,pregnen-diol disulfate*,Lipid,Sterol/Steroid,LC/MS Neg,3886,238.3,,,C05484,HMDB04025,2.029904,0.874144,1.817595,4.343106,1.017848,0.651802,0.968964,1.156553,0.977766,3.326931,0.52984,1.365618,0.520212,0.391549,2.120739,0.827587,2.127881,4.221377,1.142703,0.545887,1.034586,0.982152,1.10472,3.732378,0.526852,1.25809,0.591377,0.535037
38170,pregnenolone sulfate,Lipid,Sterol/Steroid,LC/MS Neg,5089,395.3,1247-64-9 ;,105074,,HMDB00774,1.347262,1.270229,1.542916,4.308329,0.771688,0.718218,0.515226,1.078263,1.29767,2.16797,0.635588,1.499971,0.940268,0.645928,1.059732,0.625946,1.568845,3.648436,0.497366,0.430602,0.311167,0.782697,0.688962,1.987601,0.366973,1.363083,1.406861,0.403274
35127,pro-hydroxy-pro,Peptide,Dipeptide,LC/MS Pos,960,229.2,18684-24-7;,11673055,,HMDB06695,1.181003,0.470543,1.484745,1.537322,1.455679,0.996759,0.762657,1.269635,1.105966,1.437516,0.798309,1.583552,0.913954,0.964802,1,0.238072,0.850098,1.037871,1.034516,0.955682,0.238072,0.81673,0.945801,1.336863,0.599414,1.025634,1.016771,0.779243
1898,proline,Amino acid,"Urea cycle; arginine-, proline-, metabolism",LC/MS Pos,796,116.1,147-85-3;,1.46E+12,C00148,HMDB00162,0.5299,0.72373,1.454041,1.396089,1.060004,1.105281,1.202917,1.602566,0.762555,0.79657,0.966113,1.433619,0.621632,1.410556,0.673987,0.460865,1.033887,1.143525,0.910075,0.864852,1.264464,1.740572,0.842622,0.650315,0.701279,1.154862,0.946034,0.917198
32452,propionylcarnitine,Lipid,Fatty acid metabolism (also BCAA metabolism),LC/MS Pos,1589,218.2,17298-37-2 ;,107738,C03017,HMDB00824,0.839273,1.028637,1.191825,1.3047,0.782739,1.10036,1.197129,1.015981,0.515118,0.650054,1.149406,1.129124,1.023291,1.404622,0.901493,0.566443,0.870973,0.764227,0.660444,1.181224,1.137183,1.017457,0.448846,0.52194,0.984019,1.044279,0.862119,0.934197
33442,pseudouridine,Nucleotide,"Pyrimidine metabolism, uracil containing",LC/MS Neg,1104,243.1,1445-07-4;,,C02067,HMDB00767,1.252473,0.916496,0.928574,1.139742,0.893201,1.124418,1.088232,1.004414,0.997953,0.946074,1.010489,1.215328,0.879423,1.250766,1.130891,0.848261,0.95072,1.042782,0.862588,0.977096,1.031851,0.904777,0.945854,0.992764,0.924757,1.164608,0.869955,1.268476
31555,pyridoxate,Cofactors and vitamins,Vitamin B6 metabolism,LC/MS Neg,2210,182.1,82-82-6 ;,6723,C00847,HMDB00017,0.534779,0.99665,1.04883,1.29461,0.760134,1.083937,0.891125,1.783998,0.823941,1.046587,0.671152,0.922802,1.295056,0.966732,0.582505,1.008895,1.241167,1.053686,0.6414,1.274448,0.711142,1.561731,0.818475,1.00335,0.907833,0.800767,1.040358,1.415574
32672,pyroglutamine*,Amino acid,"Glutamate metabolism
",LC/MS Pos,764,129.2,,134508,,,0.810667,0.885393,1.88239,0.432937,1.084683,2.3745,1.011247,1.9711,0.518844,0.810627,0.662305,1.662665,0.514858,1.827349,1.021721,0.857491,1.555166,0.408629,1.071225,1.849237,1,1.624823,0.408629,0.680743,0.754522,1.460979,0.663899,1.637342
2078,pyrophosphate (PPi),Energy,Oxidative phosphorylation,GC/MS,1642.3,451,1466-09-3;,644102,C00013,HMDB00250,1.110831,1.33103,1.445979,1.866207,0.948051,1.542127,0.750408,0.380667,0.542684,0.596595,0.721155,0.664183,1.293443,1.432702,1.714401,0.928859,0.898416,0.506519,0.764287,1.093586,1.910468,1.028054,1.157628,0.830544,0.971946,0.705377,0.739968,2.116917
599,pyruvate,Carbohydrate,"Glycolysis, gluconeogenesis, pyruvate metabolism",GC/MS,1130.6,217,127-17-3;,107735,C00022,HMDB00243,1.61265,0.90517,0.338826,1.369118,1.687391,1.507095,4.136452,0.420126,1.081144,1.734684,2.600793,0.411753,0.715765,0.812936,0.913949,0.928919,0.642491,0.338013,3.427772,0.595677,0.788512,0.532422,1.071081,0.371716,1.458114,1.527475,3.405168,0.667092
18335,quinate,Xenobiotics,Food component/Plant,GC/MS,1791.5,345.1,77-95-2;,,C00296,HMDB03072,0.492124,1.880306,1.853071,1.352532,0.736855,1.128619,0.565662,0.238642,0.582766,0.660024,2.188755,0.439777,0.517626,13.312375,0.141677,2.042278,1.5029,1.450566,0.976816,1.170436,0.141677,1,0.780814,0.490209,1.842221,0.708406,0.957915,19.457079
1515,salicylate,Xenobiotics,Drug,LC/MS Neg,2226,137.1,69-72-7;,338,C00805,HMDB01895,2.358392,2.073816,0.638085,0.95548,0.745111,0.599311,0.599311,0.599311,2.332163,0.757044,1.015112,1.034356,0.599311,1.010063,1.6546,1.663862,0.91011,0.599311,1.019205,0.599311,0.599311,0.989937,1.205073,0.672814,0.847107,0.899809,0.621781,0.923671
32315,serine,Amino acid,"Glycine, serine and threonine metabolism",GC/MS,1656.3,320.2,56-45-1;,59516857581,C00065,HMDB03406,0.989815,1.051363,1.014785,1.003971,1.272477,0.930814,1.488146,0.803067,0.935637,1.135222,0.684761,1.132546,0.501036,1.06274,0.779831,0.863807,1.225029,0.871252,1.170043,0.715792,1.038679,0.834936,0.995521,0.594141,0.290516,1.09507,1.012757,1.066346
2342,serotonin (5HT),Amino acid,Tryptophan metabolism,LC/MS Pos,1660,177.1,153-98-0;,5202,C00780,HMDB00259,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,0.814128,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,0.787684,1.089773,0.787684,0.787684,0.787684,0.787684,0.787684,1.442637
